Scenario_Name	EIR	Coverage	fundecay	kdecay	Decay	Halflife	Efficacy	SEED
iTPP3_ChemoLiver_TreatLiverBlood_replication_844	154	1	weibull	5.395333	exp	31.2121862084633	0.828394084028433	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_845	154	0	weibull	5.395333	exp	45.5303444122268	0.838636633010636	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_846	154	1	weibull	5.395333	exp	45.5303444122268	0.838636633010636	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_847	154	0	weibull	5.395333	exp	11.6370007755554	0.817849468093703	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_848	154	1	weibull	5.395333	exp	11.6370007755554	0.817849468093703	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_849	154	0	weibull	5.395333	exp	56.9391239800582	0.993445548486208	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_850	154	1	weibull	5.395333	exp	56.9391239800582	0.993445548486208	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_851	154	0	weibull	5.395333	exp	14.8385371426676	0.934620204905658	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_852	154	1	weibull	5.395333	exp	14.8385371426676	0.934620204905658	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_853	154	0	weibull	5.395333	exp	37.3298600052087	0.899044922343233	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_854	154	1	weibull	5.395333	exp	37.3298600052087	0.899044922343233	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_855	154	0	weibull	5.395333	exp	32.100985397422	0.904562579598874	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_856	154	1	weibull	5.395333	exp	32.100985397422	0.904562579598874	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_857	154	0	weibull	5.395333	exp	22.5424154104764	0.860399226999562	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_858	154	1	weibull	5.395333	exp	22.5424154104764	0.860399226999562	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_859	154	0	weibull	5.395333	exp	23.290787440187	0.808617983223921	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_860	154	1	weibull	5.395333	exp	23.290787440187	0.808617983223921	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_861	154	0	weibull	5.395333	exp	45.8695655189151	0.871234139727437	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_862	154	1	weibull	5.395333	exp	45.8695655189151	0.871234139727437	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_863	154	0	weibull	5.395333	exp	11.4687693925036	0.884927169253521	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_864	154	1	weibull	5.395333	exp	11.4687693925036	0.884927169253521	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_865	154	0	weibull	5.395333	exp	30.6256952949394	0.956048186806601	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_866	154	1	weibull	5.395333	exp	30.6256952949394	0.956048186806601	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_867	154	0	weibull	5.395333	exp	43.7739627607572	0.80735796158066	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_868	154	1	weibull	5.395333	exp	43.7739627607572	0.80735796158066	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_869	154	0	weibull	5.395333	exp	52.5413503331461	0.849299236861919	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_870	154	1	weibull	5.395333	exp	52.5413503331461	0.849299236861919	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_871	154	0	weibull	5.395333	exp	15.7358747028131	0.973928906304466	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_872	154	1	weibull	5.395333	exp	15.7358747028131	0.973928906304466	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_873	154	0	weibull	5.395333	exp	22.7146031895221	0.845037179858479	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_874	154	1	weibull	5.395333	exp	22.7146031895221	0.845037179858479	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_875	154	0	weibull	5.395333	exp	29.1158668569792	0.905355495614967	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_876	154	1	weibull	5.395333	exp	29.1158668569792	0.905355495614967	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_877	154	0	weibull	5.395333	exp	35.8069303714686	0.988562842440457	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_878	154	1	weibull	5.395333	exp	35.8069303714686	0.988562842440457	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_879	154	0	weibull	5.395333	exp	42.3725211592793	0.866567915592382	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_880	154	1	weibull	5.395333	exp	42.3725211592793	0.866567915592382	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_881	154	0	weibull	5.395333	exp	33.7897418440994	0.994577805111506	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_882	154	1	weibull	5.395333	exp	33.7897418440994	0.994577805111506	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_883	154	0	weibull	5.395333	exp	50.6414952754605	0.900323444470373	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_884	154	1	weibull	5.395333	exp	50.6414952754605	0.900323444470373	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_885	154	0	weibull	5.395333	exp	24.7439762669718	0.809596736110467	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_886	154	1	weibull	5.395333	exp	24.7439762669718	0.809596736110467	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_887	154	0	weibull	5.395333	exp	40.234432505149	0.970652763444244	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_888	154	1	weibull	5.395333	exp	40.234432505149	0.970652763444244	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_889	154	0	weibull	5.395333	exp	53.5971413254731	0.869317460888652	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_890	154	1	weibull	5.395333	exp	53.5971413254731	0.869317460888652	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_891	154	0	weibull	5.395333	exp	29.9974779561855	0.963607439782659	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_892	154	1	weibull	5.395333	exp	29.9974779561855	0.963607439782659	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_893	154	0	weibull	5.395333	exp	54.3419574614013	0.827448006105574	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_894	154	1	weibull	5.395333	exp	54.3419574614013	0.827448006105574	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_895	154	0	weibull	5.395333	exp	15.3362323527309	0.971872130297281	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_896	154	1	weibull	5.395333	exp	15.3362323527309	0.971872130297281	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_897	154	0	weibull	5.395333	exp	57.8052998312296	0.935581621565107	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_898	154	1	weibull	5.395333	exp	57.8052998312296	0.935581621565107	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_899	154	0	weibull	5.395333	exp	46.699719575094	0.890789031220504	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_900	154	1	weibull	5.395333	exp	46.699719575094	0.890789031220504	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_901	154	0	weibull	5.395333	exp	23.1579178655189	0.872046293893002	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_902	154	1	weibull	5.395333	exp	23.1579178655189	0.872046293893002	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_903	154	0	weibull	5.395333	exp	32.0845402380648	0.953627825718752	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_904	154	1	weibull	5.395333	exp	32.0845402380648	0.953627825718752	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_905	154	0	weibull	5.395333	exp	25.8437449161531	0.860935959313655	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_906	154	1	weibull	5.395333	exp	25.8437449161531	0.860935959313655	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_907	154	0	weibull	5.395333	exp	46.3084976713891	0.922661748347679	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_908	154	1	weibull	5.395333	exp	46.3084976713891	0.922661748347679	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_909	154	0	weibull	5.395333	exp	52.4660584170292	0.992532173612838	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_910	154	1	weibull	5.395333	exp	52.4660584170292	0.992532173612838	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_911	154	0	weibull	5.395333	exp	28.8349608896614	0.885578117437376	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_912	154	1	weibull	5.395333	exp	28.8349608896614	0.885578117437376	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_913	154	0	weibull	5.395333	exp	58.1549150636082	0.938504645150272	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_914	154	1	weibull	5.395333	exp	58.1549150636082	0.938504645150272	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_915	154	0	weibull	5.395333	exp	38.3624921824696	0.901311259520825	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_916	154	1	weibull	5.395333	exp	38.3624921824696	0.901311259520825	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_917	154	0	weibull	5.395333	exp	37.1546317159325	0.828797706519346	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_918	154	1	weibull	5.395333	exp	37.1546317159325	0.828797706519346	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_919	154	0	weibull	5.395333	exp	51.8875026339636	0.994036124079776	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_920	154	1	weibull	5.395333	exp	51.8875026339636	0.994036124079776	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_921	154	0	weibull	5.395333	exp	43.8122693249519	0.877283608112038	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_922	154	1	weibull	5.395333	exp	43.8122693249519	0.877283608112038	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_923	154	0	weibull	5.395333	exp	52.03336026667	0.987666241508179	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_924	154	1	weibull	5.395333	exp	52.03336026667	0.987666241508179	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_925	154	0	weibull	5.395333	exp	24.9775456975628	0.850128372309387	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_926	154	1	weibull	5.395333	exp	24.9775456975628	0.850128372309387	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_927	154	0	weibull	5.395333	exp	30.5610698772504	0.802199018004956	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_928	154	1	weibull	5.395333	exp	30.5610698772504	0.802199018004956	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_929	154	0	weibull	5.395333	exp	32.2519363003671	0.846706206467726	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_930	154	1	weibull	5.395333	exp	32.2519363003671	0.846706206467726	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_931	154	0	weibull	5.395333	exp	55.0626993923128	0.816074536747317	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_932	154	1	weibull	5.395333	exp	55.0626993923128	0.816074536747317	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_933	154	0	weibull	5.395333	exp	38.094708106619	0.809882329054801	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_934	154	1	weibull	5.395333	exp	38.094708106619	0.809882329054801	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_935	154	0	weibull	5.395333	exp	25.7049470959243	0.923042110380028	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_936	154	1	weibull	5.395333	exp	25.7049470959243	0.923042110380028	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_937	154	0	weibull	5.395333	exp	57.9950213453721	0.863878520761309	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_938	154	1	weibull	5.395333	exp	57.9950213453721	0.863878520761309	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_939	154	0	weibull	5.395333	exp	42.1548893202224	0.97825966165761	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_940	154	1	weibull	5.395333	exp	42.1548893202224	0.97825966165761	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_941	154	0	weibull	5.395333	exp	18.0214656276446	0.803381342801773	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_942	154	1	weibull	5.395333	exp	18.0214656276446	0.803381342801773	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_943	154	0	weibull	5.395333	exp	19.9632961511992	0.958371660908584	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_944	154	1	weibull	5.395333	exp	19.9632961511992	0.958371660908584	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_945	154	0	weibull	5.395333	exp	23.9346251632633	0.915453108911834	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_946	154	1	weibull	5.395333	exp	23.9346251632633	0.915453108911834	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_947	154	0	weibull	5.395333	exp	53.4111512256579	0.960599381570285	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_948	154	1	weibull	5.395333	exp	53.4111512256579	0.960599381570285	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_949	154	0	weibull	5.395333	exp	15.9374557919888	0.98360313366456	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_950	154	1	weibull	5.395333	exp	15.9374557919888	0.98360313366456	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_951	154	0	weibull	5.395333	exp	49.1075789307029	0.8104182578411	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_952	154	1	weibull	5.395333	exp	49.1075789307029	0.8104182578411	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_953	154	0	weibull	5.395333	exp	36.6010817865145	0.813961914528246	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_954	154	1	weibull	5.395333	exp	36.6010817865145	0.813961914528246	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_955	154	0	weibull	5.395333	exp	49.8604517852097	0.801627827684867	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_956	154	1	weibull	5.395333	exp	49.8604517852097	0.801627827684867	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_957	154	0	weibull	5.395333	exp	49.546847529045	0.919895241737714	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_958	154	1	weibull	5.395333	exp	49.546847529045	0.919895241737714	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_959	154	0	weibull	5.395333	exp	54.5788833531269	0.869734088412983	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_960	154	1	weibull	5.395333	exp	54.5788833531269	0.869734088412983	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_961	154	0	weibull	5.395333	exp	30.0902129421686	0.812527643547796	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_962	154	1	weibull	5.395333	exp	30.0902129421686	0.812527643547796	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_963	154	0	weibull	5.395333	exp	36.4245386471796	0.921898978435877	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_964	154	1	weibull	5.395333	exp	36.4245386471796	0.921898978435877	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_965	154	0	weibull	5.395333	exp	58.7122514299611	0.909824104333535	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_966	154	1	weibull	5.395333	exp	58.7122514299611	0.909824104333535	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_967	154	0	weibull	5.395333	exp	46.1304266249133	0.889801842753543	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_968	154	1	weibull	5.395333	exp	46.1304266249133	0.889801842753543	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_969	154	0	weibull	5.395333	exp	57.5778949118401	0.855735416793389	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_970	154	1	weibull	5.395333	exp	57.5778949118401	0.855735416793389	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_971	154	0	weibull	5.395333	exp	58.4571267551876	0.864930046943978	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_972	154	1	weibull	5.395333	exp	58.4571267551876	0.864930046943978	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_973	154	0	weibull	5.395333	exp	14.3457233565966	0.831704650848756	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_974	154	1	weibull	5.395333	exp	14.3457233565966	0.831704650848756	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_975	154	0	weibull	5.395333	exp	56.3635243813888	0.963185967214123	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_976	154	1	weibull	5.395333	exp	56.3635243813888	0.963185967214123	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_977	154	0	weibull	5.395333	exp	13.91938990348	0.935029924887007	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_978	154	1	weibull	5.395333	exp	13.91938990348	0.935029924887007	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_979	154	0	weibull	5.395333	exp	15.0930063905411	0.990392404941188	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_980	154	1	weibull	5.395333	exp	15.0930063905411	0.990392404941188	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_981	154	0	weibull	5.395333	exp	48.9384019521154	0.97695813771462	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_982	154	1	weibull	5.395333	exp	48.9384019521154	0.97695813771462	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_983	154	0	weibull	5.395333	exp	17.9954535639136	0.869006633109461	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_984	154	1	weibull	5.395333	exp	17.9954535639136	0.869006633109461	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_985	154	0	weibull	5.395333	exp	12.4674625099561	0.920850911814824	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_986	154	1	weibull	5.395333	exp	12.4674625099561	0.920850911814824	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_987	154	0	weibull	5.395333	exp	27.5810411194761	0.929158954520607	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_988	154	1	weibull	5.395333	exp	27.5810411194761	0.929158954520607	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_989	154	0	weibull	5.395333	exp	38.8110239604747	0.902371436609507	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_990	154	1	weibull	5.395333	exp	38.8110239604747	0.902371436609507	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_991	154	0	weibull	5.395333	exp	50.0953350815678	0.854608462900717	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_992	154	1	weibull	5.395333	exp	50.0953350815678	0.854608462900717	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_993	154	0	weibull	5.395333	exp	31.5488154636577	0.939121920805965	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_994	154	1	weibull	5.395333	exp	31.5488154636577	0.939121920805965	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_995	154	0	weibull	5.395333	exp	48.6971293971169	0.82712266786106	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_996	154	1	weibull	5.395333	exp	48.6971293971169	0.82712266786106	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_997	154	0	weibull	5.395333	exp	28.95228028904	0.873316281603676	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_998	154	1	weibull	5.395333	exp	28.95228028904	0.873316281603676	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_999	154	0	weibull	5.395333	exp	56.6322474055999	0.923694254254944	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_1000	154	1	weibull	5.395333	exp	56.6322474055999	0.923694254254944	9
iTPP3_ChemoLiver_TreatLiverBlood_replication_1	154	0	weibull	5.395333	exp	45.7225875157217	0.975998320049606	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_2	154	1	weibull	5.395333	exp	45.7225875157217	0.975998320049606	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_3	154	0	weibull	5.395333	exp	44.5866756434987	0.858497666634456	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_4	154	1	weibull	5.395333	exp	44.5866756434987	0.858497666634456	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_5	154	0	weibull	5.395333	exp	17.5752222753771	0.811635182161265	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_6	154	1	weibull	5.395333	exp	17.5752222753771	0.811635182161265	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_7	154	0	weibull	5.395333	exp	29.7007514241153	0.977578477774649	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_8	154	1	weibull	5.395333	exp	29.7007514241153	0.977578477774649	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_9	154	0	weibull	5.395333	exp	35.3407826189047	0.935823870127793	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_10	154	1	weibull	5.395333	exp	35.3407826189047	0.935823870127793	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_11	154	0	weibull	5.395333	exp	49.0527781529242	0.955606413915103	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_12	154	1	weibull	5.395333	exp	49.0527781529242	0.955606413915103	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_13	154	0	weibull	5.395333	exp	38.2000507052289	0.947803617064795	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_14	154	1	weibull	5.395333	exp	38.2000507052289	0.947803617064795	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_15	154	0	weibull	5.395333	exp	45.0449739734514	0.895863144961806	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_16	154	1	weibull	5.395333	exp	45.0449739734514	0.895863144961806	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_17	154	0	weibull	5.395333	exp	39.836058450778	0.970976563577209	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_18	154	1	weibull	5.395333	exp	39.836058450778	0.970976563577209	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_19	154	0	weibull	5.395333	exp	58.6341100994111	0.907079006586848	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_20	154	1	weibull	5.395333	exp	58.6341100994111	0.907079006586848	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_21	154	0	weibull	5.395333	exp	37.6971585900982	0.940004919908569	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_22	154	1	weibull	5.395333	exp	37.6971585900982	0.940004919908569	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_23	154	0	weibull	5.395333	exp	51.3824768793263	0.906371789480739	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_24	154	1	weibull	5.395333	exp	51.3824768793263	0.906371789480739	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_25	154	0	weibull	5.395333	exp	59.6744832465599	0.892146963262779	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_26	154	1	weibull	5.395333	exp	59.6744832465599	0.892146963262779	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_27	154	0	weibull	5.395333	exp	11.9401895052614	0.990733246763314	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_28	154	1	weibull	5.395333	exp	11.9401895052614	0.990733246763314	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_29	154	0	weibull	5.395333	exp	29.581957825595	0.826630092453824	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_30	154	1	weibull	5.395333	exp	29.581957825595	0.826630092453824	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_31	154	0	weibull	5.395333	exp	40.1492648246813	0.943996286938897	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_32	154	1	weibull	5.395333	exp	40.1492648246813	0.943996286938897	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_33	154	0	weibull	5.395333	exp	26.9055320659898	0.873878275343468	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_34	154	1	weibull	5.395333	exp	26.9055320659898	0.873878275343468	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_35	154	0	weibull	5.395333	exp	18.994980314722	0.907616861999318	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_36	154	1	weibull	5.395333	exp	18.994980314722	0.907616861999318	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_37	154	0	weibull	5.395333	exp	14.4467820162761	0.84403547892413	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_38	154	1	weibull	5.395333	exp	14.4467820162761	0.84403547892413	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_39	154	0	weibull	5.395333	exp	13.4120769342436	0.924687881251957	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_40	154	1	weibull	5.395333	exp	13.4120769342436	0.924687881251957	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_41	154	0	weibull	5.395333	exp	34.1701282357029	0.923477720147808	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_42	154	1	weibull	5.395333	exp	34.1701282357029	0.923477720147808	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_43	154	0	weibull	5.395333	exp	21.1398351245187	0.98275912281963	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_44	154	1	weibull	5.395333	exp	21.1398351245187	0.98275912281963	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_45	154	0	weibull	5.395333	exp	55.8194977389461	0.830598854787694	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_46	154	1	weibull	5.395333	exp	55.8194977389461	0.830598854787694	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_47	154	0	weibull	5.395333	exp	58.3480924128434	0.908484493097589	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_48	154	1	weibull	5.395333	exp	58.3480924128434	0.908484493097589	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_49	154	0	weibull	5.395333	exp	19.0336105174463	0.875969648744531	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_50	154	1	weibull	5.395333	exp	19.0336105174463	0.875969648744531	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_51	154	0	weibull	5.395333	exp	41.7305613909919	0.878558124071955	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_52	154	1	weibull	5.395333	exp	41.7305613909919	0.878558124071955	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_53	154	0	weibull	5.395333	exp	35.2996300772996	0.85166744281409	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_54	154	1	weibull	5.395333	exp	35.2996300772996	0.85166744281409	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_55	154	0	weibull	5.395333	exp	40.0255156631175	0.829613584213335	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_56	154	1	weibull	5.395333	exp	40.0255156631175	0.829613584213335	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_57	154	0	weibull	5.395333	exp	26.6682123218356	0.942556387986652	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_58	154	1	weibull	5.395333	exp	26.6682123218356	0.942556387986652	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_59	154	0	weibull	5.395333	exp	24.5441900090185	0.925354618078227	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_60	154	1	weibull	5.395333	exp	24.5441900090185	0.925354618078227	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_61	154	0	weibull	5.395333	exp	31.981671911986	0.876773743139853	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_62	154	1	weibull	5.395333	exp	31.981671911986	0.876773743139853	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_63	154	0	weibull	5.395333	exp	29.0447141349653	0.980236488707139	10
iTPP3_ChemoLiver_TreatLiverBlood_replication_64	154	1	weibull	5.395333	exp	29.0447141349653	0.980236488707139	10
